Tip artera	Denumire artera	Numar	Codpostal	Sector	Oficiu distribuire
Strad?	Caloian Jude?u	nr. 1-T	031111	3	Bucure?ti 77
Strad?	Caloian Jude?u	nr. 8-14	031113	3	Bucure?ti 77
Strad?	Caloian Jude?u	nr. 16-T	031114	3	Bucure?ti 77
Intrare	Caloian Jude?u		031115	3	Bucure?ti 77
Strad?	Popovici Traian	nr. 67-T	031422	3	Bucure?ti 77
Strad?	Popovici Traian	nr. 82-128	031424	3	Bucure?ti 77
Strad?	Popovici Traian	nr. 130-T	031425	3	Bucure?ti 77
Strad?	Cultul Patriei		031426	3	Bucure?ti 77
Strad?	Vulcan Jude?u	nr. 1-29	031427	3	Bucure?ti 77
Strad?	Vulcan Jude?u	nr. 31-T	031428	3	Bucure?ti 77
Strad?	Vulcan Jude?u	nr. 2-T	031429	3	Bucure?ti 77
Strad?	Baciu Jude?u		031431	3	Bucure?ti 77
Strad?	Chitarei		031432	3	Bucure?ti 77
Strad?	Stan Jude?u		031433	3	Bucure?ti 77
Strad?	Popa Stoica din F?rca?	nr. 37-T	031452	3	Bucure?ti 77
Strad?	Popa Stoica din F?rca?	nr. 42-T	031454	3	Bucure?ti 77
Cale	Dude?ti	nr. 154-T	031088	3	Bucure?ti 77
Strad?	Vlad Jude?u	nr. 1-49	031305	3	Bucure?ti 77
Strad?	Vlad Jude?u	nr. 2-6	031307	3	Bucure?ti 77
Strad?	Vlad Jude?u	nr. 8-56	031308	3	Bucure?ti 77
Strad?	Popovici Traian	nr. 1-65	031421	3	Bucure?ti 77
Strad?	Popovici Traian	nr. 2-80	031423	3	Bucure?ti 77
Strad?	Toneanu Vasile		031441	3	Bucure?ti 77
Strad?	Teodorini Elena		031442	3	Bucure?ti 77
Strad?	Pascal Aristide	nr. 1-41	031443	3	Bucure?ti 77
Strad?	Pascal Aristide	nr. 2-42	031445	3	Bucure?ti 77
Strad?	Popa Stoica din F?rca?	nr. 1-35	031451	3	Bucure?ti 77
Strad?	Popa Stoica din F?rca?	nr. 2-40	031453	3	Bucure?ti 77
Strad?	Br?ili?a	nr. 1-3	031455	3	Bucure?ti 77
Strad?	Br?ili?a	nr. 5-T	031456	3	Bucure?ti 77
Strad?	Br?ili?a	nr. 2-T	031457	3	Bucure?ti 77
Strad?	Nottara C. Constantin	nr. 1-T	031461	3	Bucure?ti 77
Strad?	Nottara C. Constantin	nr. 2-T	031462	3	Bucure?ti 77
Intrare	Anivers?rii		031463	3	Bucure?ti 77
Strad?	Asfin?itului		031464	3	Bucure?ti 77
Intrare	C?rbune?ti		031465	3	Bucure?ti 77
Strad?	Muzicii		031466	3	Bucure?ti 77
Strad?	Tarpo Vasile		031467	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 428-430	030328	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 432-436	030329	3	Bucure?ti 77
Strad?	Vericescu		031471	3	Bucure?ti 77
Strad?	Alexander von Humboldt		031472	3	Bucure?ti 77
Strad?	Lovi?te		031473	3	Bucure?ti 77
Strad?	Mor?un Ion		031474	3	Bucure?ti 77
Strad?	Breaza	nr. 1-T	031475	3	Bucure?ti 77
Strad?	Breaza	nr. 2-T	031476	3	Bucure?ti 77
Strad?	Brezeanu Iancu	nr. 1-T	031477	3	Bucure?ti 77
Strad?	Brezeanu Iancu	nr. 2-T	031478	3	Bucure?ti 77
Strad?	Bârsescu Agatha	nr. 1-21	031481	3	Bucure?ti 77
Strad?	Bârsescu Agatha	nr. 23-T	031482	3	Bucure?ti 77
Strad?	Bârsescu Agatha	nr. 2-14	031483	3	Bucure?ti 77
Strad?	Bârsescu Agatha	nr. 16-T	031484	3	Bucure?ti 77
Strad?	Caolinului		031485	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 438-442	030331	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 444	030332	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 446-450	030333	3	Bucure?ti 77
Cale	Vitan	nr. 115-119	031283	3	Bucure?ti 77
Cale	Vitan	nr. 121-135	031284	3	Bucure?ti 77
Cale	Vitan	nr. 137-197	031285	3	Bucure?ti 77
Strad?	Laborator	nr. 71-123	031322	3	Bucure?ti 77
Strad?	Laborator	nr. 52-100	031328	3	Bucure?ti 77
Strad?	Laborator	nr. 102-120	031329	3	Bucure?ti 77
Alee	Bl?jel	nr. 1-T	031491	3	Bucure?ti 77
Alee	Bl?jel	nr. 2-T	031492	3	Bucure?ti 77
Strad?	Bl?jel		031493	3	Bucure?ti 77
Intrare	Scenei		031494	3	Bucure?ti 77
Intrare	Trubadurului		031495	3	Bucure?ti 77
Intrare	Cortinei		031496	3	Bucure?ti 77
Intrare	Violoncelului		031527	3	Bucure?ti 77
Splai	Unirii	nr. 197-203	030135	3	Bucure?ti 77
Splai	Unirii	nr. 205-225	030136	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 452-478	030334	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 480-500	030335	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 502-550	030336	3	Bucure?ti 77
?osea	Mihai Bravu	nr. 552-600	030337	3	Bucure?ti 77
Strad?	Foi?orului	nr. 129-T	031177	3	Bucure?ti 77
Strad?	Foi?orului	nr. 140-T	031184	3	Bucure?ti 77
Intrare	Scor?eni		031217	3	Bucure?ti 77
Cale	Vitan	nr. 108-124	031299	3	Bucure?ti 77
Strad?	Nucului	nr. 1-T	031501	3	Bucure?ti 77
Strad?	Nucului	nr. 2-T	031502	3	Bucure?ti 77
Intrare	Jari?tea		031503	3	Bucure?ti 77
Intrare	Lobodei		031504	3	Bucure?ti 77
Intrare	Borceag		031505	3	Bucure?ti 77
Intrare	Cl?ilor		031506	3	Bucure?ti 77
Intrare	Fum?ri?ei		031507	3	Bucure?ti 77
Intrare	Col?ului		031508	3	Bucure?ti 77
Intrare	Decorului		031509	3	Bucure?ti 77
Strad?	Gr?dinarilor	nr. 1-T	031511	3	Bucure?ti 77
Strad?	Gr?dinarilor	nr. 2-T	031512	3	Bucure?ti 77
Intrare	Brichetei		031513	3	Bucure?ti 77
Strad?	Pene? Curcanul	nr. 1-T	031514	3	Bucure?ti 77
Strad?	Pene? Curcanul	nr. 2-T	031515	3	Bucure?ti 77
Strad?	Monolitului		031517	3	Bucure?ti 77
Intrare	Giurcani		031518	3	Bucure?ti 77
Intrare	Pasul Bran		031519	3	Bucure?ti 77
Strad?	Mo?ilor	nr. 1-T	031521	3	Bucure?ti 77
Strad?	Mo?ilor	nr. 2-T	031522	3	Bucure?ti 77
Intrare	Ata?amentului		031523	3	Bucure?ti 77
