FID_	osm_id	lastchange	code	fclass	name	ref	oneway	maxspeed	layer	bridge	tunnel
	23562803	 	5114	secondary	Strada Valea Cascadelor		1	0	0	0	0
	23562810	 	5115	tertiary	Strada Preciziei		0	50	0	0	0
	23562955	 	5114	secondary	Strada Valea Oltului		1	0	0	0	0
	23567227	 	5122	residential	Institutul de Cercetări Nucleare		0	0	0	0	0
	23567232	 	5122	residential	Institutul de Cercetări Nucleare		0	0	0	0	0
	23567281	 	5114	secondary	Pasajul Magurele		0	0	1	0	0
	23568257	 	5114	secondary	Șoseaua Antiaeriană		1	0	0	0	0
	23569647	 	5112	trunk	Calea Rahovei	DN6	1	0	0	0	0
	23569747	 	5115	tertiary	Strada Humulești		0	0	0	0	0
	23569780	 	5115	tertiary	Strada Bacău		0	0	0	0	0
	23570105	 	5115	tertiary	Strada Trompetului		0	0	0	0	0
	23570206	 	5114	secondary	Strada Zețarilor		0	0	0	0	0
	23570273	 	5114	secondary	Strada Alexandru Anghel		0	0	0	0	0
	23570332	 	5115	tertiary	Drumul Bercenarului		0	0	0	0	0
	23573154	 	5121	unclassified	Benzinărie MOL		0	0	0	0	0
	23573537	 	5114	secondary	Bulevardul Constantin Brâncoveanu		1	0	0	0	0
	23573570	 	5114	secondary	Bulevardul Constantin Brâncoveanu		1	0	0	0	0
	23573595	 	5114	secondary	Bulevardul Constantin Brâncoveanu		1	0	0	0	0
	23573635	 	5122	residential	Strada Străduinței		0	0	0	0	0
	23573785	 	5122	residential	Aleea Raul Sadului		0	0	0	0	0
	23573802	 	5122	residential	Aleea Ciceu		0	0	0	0	0
	23574241	 	5122	residential	Strada Aliorului		0	0	0	0	0
	23574261	 	5122	residential	Strada Aliorului		0	0	0	0	0
	23574273	 	5122	residential	Strada Aliorului		0	0	0	0	0
	23574424	 	5122	residential	Depoul RATB Berceni		0	0	0	0	0
	23574462	 	5114	secondary	Șoseaua Berceni		1	0	0	0	0
	23574555	 	5122	residential	Tulnici		0	0	0	0	0
	23574557	 	5122	residential	Frumușani		0	0	0	0	0
	23574567	 	5122	residential	Cap. Ion Gheorghe		0	0	0	0	0
	23574592	 	5114	secondary	Șoseaua Berceni		1	0	0	0	0
	23574736	 	5122	residential	Strada Democrației		0	0	0	0	0
	23574805	 	5113	primary	Strada Turnu Măgurele		1	0	0	0	0
	23574812	 	5114	secondary	Strada Ion Iriceanu		1	0	0	0	0
	23575466	 	5115	tertiary	Bulevardul Nicolae Grigorescu		0	50	0	0	0
	23575962	 	5115	tertiary	Strada Tineretului		0	0	0	0	0
	23576083	 	5114	secondary	Șoseaua Gării Cățelu		0	0	0	0	0
	23576294	 	5113	primary	Bulevardul Biruinței	DN3	0	0	0	0	0
	23576443	 	5133	primary_link	Șoseaua de Centură		0	0	0	0	0
	23580606	 	5113	primary	Granitului		1	0	0	0	0
	23580658	 	5113	primary	Bulevardul Biruinței	DN3	1	0	0	0	0
	23580664	 	5113	primary	Bulevardul Biruinței	DN3	1	0	0	0	0
	23580688	 	5115	tertiary	Șoseaua Vergului		0	0	0	0	0
	23580715	 	5113	primary	Șoseaua Pantelimon		1	0	0	0	0
	23580724	 	5113	primary	Soseaua Pantelimon		1	0	0	0	0
	23580731	 	5115	tertiary	Șoseaua Vergului		1	0	0	0	0
	23580739	 	5115	tertiary	Șoseaua Vergului		1	0	0	0	0
	23580754	 	5115	tertiary	Șoseaua Vergului		1	0	0	0	0
	23580908	 	5122	residential	Intrare Cora		1	0	0	0	0
	23580955	 	5122	residential	Intrare Cora		0	0	0	0	0
	23580996	 	5115	tertiary	Strada Ion Vlad		0	0	0	1	0
	23580997	 	5115	tertiary	Strada Ion Vlad		0	0	0	0	0
	23581089	 	5121	unclassified	Baza Sportivă		0	0	0	0	0
	23581121	 	5115	tertiary	6 Martie		0	0	0	0	0
	23581238	 	5115	tertiary	Strada Lucrețiu Pătrășcanu		0	0	0	0	0
	23581255	 	5115	tertiary	Șoseaua Câmpia Libertății		1	0	0	0	0
	23581260	 	5115	tertiary	Strada Liviu Rebreanu		1	0	0	0	0
	23581273	 	5114	secondary	Bulevardul 1 Decembrie 1918		0	0	0	0	0
	23581300	 	5122	residential	Rondul Poarta 4		0	0	0	0	0
	23581306	 	5114	secondary	Bulevardul 1 Decembrie 1918		1	50	0	0	0
	23581309	 	5114	secondary	Bulevardul 1 Decembrie 1918		1	50	0	0	0
	23581349	 	5115	tertiary	Strada Trapezului		0	0	0	0	0
	23581392	 	5122	residential	Strada Jean Alexandru Steriadi		1	0	0	0	0
	23581453	 	5122	residential	Strada Col. Iosif Albu		0	0	0	0	0
	23581552	 	5115	tertiary	Strada Liviu Rebreanu		1	0	0	0	0
	23581573	 	5115	tertiary	Bulevardul 1 Decembrie 1918		1	0	0	0	0
	23581575	 	5114	secondary	Bulevardul 1 Decembrie 1918		0	0	0	0	0
	23582299	 	5115	tertiary	Șoseaua Răscoalei	DJ300	0	0	0	0	0
	23582672	 	5115	tertiary	Strada Maior Vasile Băcilă		1	30	0	0	0
	23582812	 	5115	tertiary	Strada Peisajului		1	30	0	0	0
	23582818	 	5115	tertiary	Strada Peisajului		1	0	0	0	0
	23582825	 	5115	tertiary	Strada Peisajului		0	0	0	0	0
	23582852	 	5122	residential	Strada Pescarilor		0	0	0	0	0
	23582864	 	5122	residential	Strada Răscoala 1907		0	0	0	0	0
	23582880	 	5122	residential	Strada Poarta cu Aluni		0	0	0	0	0
	23582893	 	5122	residential	Strada Radoveanu		0	0	0	0	0
	23582901	 	5122	residential	Strada Radoveanu		0	0	0	0	0
	23582985	 	5122	residential	Strada Piatra Mare		0	0	0	0	0
	23583004	 	5141	service	intrare Bază Sportivă		0	0	0	0	0
	23583246	 	5122	residential	Aleea Ștrandului Tei		0	0	1	1	0
	23583252	 	5122	residential	Aleea Ștrandului Tei		0	0	0	0	0
	23583255	 	5122	residential	Aleea Ștrandului Tei		0	0	0	0	0
	23583560	 	5114	secondary	Strada Petricani		1	0	0	0	0
	23583568	 	5114	secondary	Strada Petricani		1	0	0	0	0
	23583574	 	5114	secondary	Doamna Ghica		1	0	0	0	0
	23583605	 	5114	secondary	Bulevardul Lacul Tei		1	0	0	0	0
	23583661	 	5114	secondary	Șoseaua Petricani		0	0	0	0	0
	23583686	 	5114	secondary	Șoseaua București Nord	DJ200B	0	0	0	0	0
	23583806	 	5115	tertiary	Bulevardul Profesor Dimitrie Pompei		0	0	0	0	0
	23583840	 	5115	tertiary	Strada Gara Herăstrău		0	0	0	0	0
	23584036	 	5141	service	Autogara Obor		0	0	0	0	0
	23584043	 	5115	tertiary	Bulevardul Gării Obor		0	0	0	0	0
	23584045	 	5113	primary	Bulevardul Ferdinand I		0	50	0	0	0
	23584049	 	5115	tertiary	Bulevardul Gării Obor		0	0	0	0	0
	23584067	 	5115	tertiary	Șoseaua Electronicii		0	0	0	0	0
	23584073	 	5122	residential	Strada Vladislav Voievod		1	0	0	0	0
	23584085	 	5115	tertiary	Strada Paharnicul Turturea		0	0	0	0	0
	23584265	 	5115	tertiary	Aeroportului		0	0	0	0	0
	23584404	 	5113	primary	Soseaua de Centura		0	0	1	1	0
	23584428	 	5133	primary_link	Soseaua de Centura	CB	1	0	0	0	0
	23584496	 	5141	service	Soldat Neagoe Teodor		0	0	0	0	0
	23584629	 	5122	residential	Soldat Neagoe Teodor		0	0	0	0	0
	23584719	 	5114	secondary	Dragomirești - Deal	DJ 601A	0	0	0	0	0
	23584720	 	5114	secondary	Strada 23 August		0	0	0	0	0
	23584729	 	5114	secondary	Chiajna		0	0	0	0	0
	23584753	 	5114	secondary	Bulevardul 1 Decembrie 1918		0	0	0	0	0
	23584762	 	5114	secondary	Bulevardul Uverturii		0	0	0	0	0
	23584798	 	5115	tertiary	București		0	0	0	0	0
	23585067	 	5141	service	Parcare		0	0	0	0	0
	23587767	 	5121	unclassified	Cimitirul Eternitatea		0	0	0	0	0
	23587880	 	5122	residential	Strada Mogoșoaia		0	0	0	0	0
	23587892	 	5122	residential	Drumul Binelui		0	0	0	0	0
	23587954	 	5142	track	Drumul Binelui		0	0	0	0	0
	23588048	 	5122	residential	Drumul Jilavei		0	0	0	0	0
	23595162	 	5114	secondary	Libertății	DJ301A	0	0	0	0	0
	23596204	 	5114	secondary	Leordeni		0	0	0	0	0
	23596323	 	5114	secondary	Strada Unirii	DJ401A	0	0	0	0	0
	23596344	 	5114	secondary	Strada Unirii	DJ401A	0	0	1	1	0
	23596366	 	5114	secondary	Strada Unirii	DJ401A	0	0	0	0	0
	23599159	 	5115	tertiary	Strada Petre Ispirescu		0	0	0	0	0
	23599184	 	5115	tertiary	Strada Dumbrava Nouă		0	0	0	0	0
	23599221	 	5115	tertiary	Strada Mihail Sebastian		1	0	0	0	0
	23599284	 	5122	residential	Str. Ion Nitu		1	0	0	0	0
	23599288	 	5114	secondary	Strada Drumul Sării		0	0	0	0	0
	23599424	 	5115	tertiary	Strada Luterană		1	0	0	0	0
	23599559	 	5122	residential	Strada Av. Nicolae Drossu		1	30	0	0	0
	23599563	 	5122	residential	Strada Ștefan Sănătescu		1	30	0	0	0
	23602039	 	5114	secondary	Strada Jiului		1	0	0	0	0
	23602073	 	5115	tertiary	Bulevardul Ferdinand/Gloriei		1	0	0	0	0
	23602107	 	5115	tertiary	Bulevardul Ferdinand/Gloriei		1	0	0	0	0
	23602125	 	5115	tertiary	Piața Morii		1	0	0	0	0
	23602133	 	5115	tertiary	Strada Piața Morii		0	0	0	0	0
	23602207	 	5115	tertiary	Strada Coralilor		0	0	0	0	0
	23602209	 	5122	residential	Strada Natatiei		0	0	0	0	0
	23602356	 	5122	residential	Bulevardul Marasesti/Luptatorilor		0	0	0	0	0
	23605353	 	5115	tertiary	Strada 7 Noiembrie		0	0	0	0	0
	23605359	 	5115	tertiary	Strada Campului		0	0	0	0	0
	23605381	 	5114	secondary	Strada Altarului		0	0	0	0	0
	23605384	 	5114	secondary	Strada Eroilor		0	0	0	0	0
	23605415	 	5115	tertiary	Lacul Morii		0	0	1	1	0
	23605418	 	5115	tertiary	Strada Mihai Eminescu		0	0	0	0	0
	23605453	 	5153	footway	Strada Lacul Morii		0	0	0	0	0
	23605489	 	5115	tertiary	Strada Dezrobirii		1	50	0	0	0
	23605492	 	5115	tertiary	Strada Dezrobirii		0	0	0	0	0
	23605701	 	5122	residential	Piața Gorjului		1	0	0	0	0
	23605718	 	5122	residential	Strada Cernișoara		0	0	0	0	0
	23605760	 	5122	residential	Strada Panificatiei		0	0	0	0	0
	23605766	 	5122	residential	Strada Păuliș		0	0	0	0	0
	23605791	 	5122	residential	Strada Dagâța		0	0	0	0	0
	23605800	 	5122	residential	Strada Roșia Montana		0	0	0	0	0
	23605809	 	5122	residential	Piața Gorjului		0	0	0	0	0
	23605852	 	5122	residential	Strada Dreptății		1	0	0	0	0
	23605862	 	5122	residential	Strada Cetatea de Baltă		0	0	0	0	0
	23605900	 	5133	primary_link	Bulevardul Uverturii		1	0	0	0	0
	23605922	 	5133	primary_link	Pasajul Lujerului		1	0	0	0	0
	23605941	 	5114	secondary	Bulevardul Uverturii		1	0	0	0	0
	23606005	 	5122	residential	Strada Partizanilor		0	0	0	0	0
	23606015	 	5122	residential	Strada Ghioceilor		0	0	0	0	0
	23606050	 	5122	residential	Strada Elevului		0	0	0	0	0
	23606064	 	5122	residential	Strada Orșova		0	0	0	0	0
	23606067	 	5122	residential	Strada Dâmbovița		0	0	0	0	0
	23606120	 	5122	residential	Calea Apeductului		0	0	0	0	0
	23606136	 	5122	residential	Strada Ajustorului		0	0	0	0	0
	23606147	 	5122	residential	Strada Boja		0	0	0	0	0
	23606178	 	5122	residential	Strada Cernișoara		0	0	0	0	0
	23606189	 	5122	residential	Strada Putna		0	0	0	0	0
	23606191	 	5122	residential	Strada Stupca		0	0	0	0	0
	23606194	 	5122	residential	Strada Lămăseni		0	0	0	0	0
	23606205	 	5122	residential	Strada Mr. Popescu Eugen		0	0	0	0	0
	23606260	 	5122	residential	Strada Mânăstirea Văratec		0	0	0	0	0
	23606327	 	5122	residential	Strada Mărgelelor		0	0	0	0	0
	23606427	 	5121	unclassified	Strada Lacul Zănoaga		0	0	0	0	0
	23606444	 	5122	residential	Strada Schiorilor		0	0	0	0	0
	23606488	 	5122	residential	Bulevardul Anul 1864		0	50	0	0	0
	23606502	 	5122	residential	Strada Anul 1864		0	50	0	0	0
	23606514	 	5122	residential	Strada Anul 1864		0	0	1	1	0
	23606525	 	5122	residential	Strada Piscul Crăsani		0	0	0	0	0
	23606531	 	5122	residential	Strada Cătinei		0	0	0	0	0
	23606537	 	5122	residential	Strada Părăluțelor		0	0	0	0	0
	23606544	 	5122	residential	Strada Tufănelelor		0	0	0	0	0
	23606555	 	5122	residential	Strada Strigăturii		0	0	0	0	0
	23606560	 	5122	residential	Strada Parurarilor		0	0	0	0	0
	23606567	 	5142	track	Drumul Ciorogârla		0	0	0	0	0
	23606572	 	5122	residential	Strada Televiziunii		0	0	0	0	0
	23606577	 	5122	residential	Strada Albiței		0	0	0	0	0
	23606589	 	5122	residential	Strada Prosperității		0	0	0	0	0
	23606601	 	5122	residential	Strada Erou Șerban Bogdan Stan		0	0	0	0	0
	23606622	 	5122	residential	Strada Cap. Eftimie Z. Croitoru		0	0	0	0	0
	23606627	 	5122	residential	Strada Apele Vii		0	0	0	0	0
	23606633	 	5122	residential	Strada Castranova		0	0	0	0	0
	23606645	 	5122	residential	Strada Ghirlandei		0	0	0	0	0
	23606659	 	5122	residential	Strada Govodarva		0	0	0	0	0
	23606664	 	5122	residential	Strada Sfeclei		0	0	0	0	0
	23606666	 	5122	residential	Strada Spartachiadei		0	0	0	0	0
	23606671	 	5122	residential	Intr. Jarului		0	0	0	0	0
	23606699	 	5122	residential	Strada Oboga		0	0	0	0	0
	23606717	 	5122	residential	Strada Bârsănești		0	0	0	0	0
	23606727	 	5122	residential	Strada Valea Lungă		0	0	0	0	0
	23606739	 	5122	residential	Strada Murguța		0	0	0	0	0
	23606753	 	5122	residential	Strada Vistiernicul Stavrinos		0	0	0	0	0
	23606790	 	5122	residential	Strada Băbești		0	0	0	0	0
	23606799	 	5122	residential	Strada Iedului		0	0	0	0	0
	23606813	 	5122	residential	Strada Iedului		0	0	0	0	0
	23606841	 	5122	residential	Strada Hanul Ancuței		0	0	0	0	0
	23606853	 	5122	residential	Strada Crainicului		0	0	0	0	0
	23606859	 	5122	residential	Strada Mogorului		0	0	0	0	0
	23606864	 	5122	residential	Strada Capelei		0	0	0	0	0
	23606867	 	5122	residential	Strada Valea Lungă		0	0	0	0	0
	23606871	 	5122	residential	Strada Cărăbușului		0	0	0	0	0
	23606874	 	5122	residential	Strada Mohorului		0	0	0	0	0
	23606887	 	5122	residential	Strada Tătăruși		0	0	0	0	0
	23606890	 	5122	residential	Strada Oboga		0	0	0	0	0
	23606900	 	5122	residential	Aleea Bârsănești		0	0	0	0	0
	23606902	 	5122	residential	Strada Vulpeni		0	0	0	0	0
	23606908	 	5122	residential	Strada Ierbii		0	0	0	0	0
	23606921	 	5122	residential	Strada Liniei		0	0	0	0	0
	23606950	 	5122	residential	Strada George Calboreanu		0	0	0	0	0
	23606992	 	5122	residential	Roșiorii de Vede		0	0	0	0	0
	23606996	 	5122	residential	Strada Malinului		0	0	0	0	0
	23606999	 	5122	residential	Strada Ion Manolescu		0	0	0	0	0
	23607000	 	5122	residential	Strada Odgonului		0	0	0	0	0
	23607001	 	5122	residential	Strada Viforului		0	0	0	0	0
	23607161	 	5114	secondary	Bulevardul Iuliu Maniu	DN1	1	0	0	0	0
	23607168	 	5114	secondary	Strada Brașov		1	0	0	0	0
	23607173	 	5114	secondary	Strada Brașov		1	0	0	0	0
	23607264	 	5122	residential	Aleea Cetățuia		0	0	0	0	0
	23608361	 	5122	residential	Strada Arieșu Mare		0	0	0	0	0
	23608363	 	5122	residential	Strada Politehnicii		0	0	0	0	0
	23608364	 	5122	residential	Strada Pirotehniei		0	0	0	0	0
	23608371	 	5122	residential	Aleea Baia de Arieș		0	0	0	0	0
	23608541	 	5114	secondary	Strada Gaina Nicolae		1	0	0	0	0
	23608548	 	5122	residential	Strada Davia Ana		0	0	0	0	0
	23608553	 	5122	residential	Strada A. Demonsten		0	0	0	0	0
	23608558	 	5122	residential	Strada N. Paulescu		1	0	0	0	0
	23608559	 	5122	residential	Strada Racovița		0	0	0	0	0
	23608563	 	5122	residential	Strada Teodori		0	0	0	0	0
	23608564	 	5122	residential	Strada Petrescu		0	0	0	0	0
	23608572	 	5122	residential	Strada Boicescu		0	0	0	0	0
	23608578	 	5115	tertiary	Strada Dr. Carol Davila		0	50	0	0	0
	23608590	 	5122	residential	Strada A. C. Leonte		0	0	0	0	0
	23608596	 	5122	residential	Strada Zarii		0	0	0	0	0
	23608605	 	5122	residential	Strada Buiciu Cristea		0	0	0	0	0
	23608657	 	5122	residential	Strada Butoianu		0	0	0	0	0
	23608658	 	5122	residential	Strada Nanu Muscel		0	0	0	0	0
	23608694	 	5121	unclassified	Ministerul Apararii		0	0	0	0	0
	23608760	 	5122	residential	Strada Ernest Juvara		0	0	0	0	0
	23608762	 	5122	residential	Strada Dimitrie Brandza		0	0	0	0	0
	23609963	 	5122	residential	Strada Ing. B. Giulini		0	0	0	0	0
	23609966	 	5122	residential	Strada G-ral. Dr. Severin Emanoil Mihail		0	0	0	0	0
	23609968	 	5122	residential	Strada Dr. Ernest Juvara		0	0	0	0	0
	23610077	 	5121	unclassified	Spitalul Militar Central		0	0	0	0	0
	23610118	 	5122	residential	Strada Mărginești		0	0	0	0	0
	23610145	 	5122	residential	Strada Costache Marinescu		1	0	0	0	0
	23610155	 	5122	residential	Strada Petru Maior		0	0	0	0	0
	23610160	 	5122	residential	Strada Valea Merilor		0	0	0	0	0
	23610162	 	5122	residential	Strada Comana		0	0	0	0	0
	23610169	 	5122	residential	Strada Ialomicioarei		1	0	0	0	0
	23610172	 	5122	residential	Strada Bahlulului		1	0	0	0	0
	23610178	 	5122	residential	Strada Slt. Zaharia		1	0	0	0	0
	23610257	 	5122	residential	Strada Teodosie Rudeanu		0	0	0	0	0
	23610668	 	5122	residential	Strada G-ral. Barbu Vladoianu		0	0	0	0	0
	23610674	 	5122	residential	Strada Ion Neculce		1	0	0	0	0
	23610687	 	5122	residential	Strada Ion Neculce		1	0	0	0	0
	23610712	 	5122	residential	Strada Alexandru Câmpeanu		0	0	0	0	0
	23610718	 	5122	residential	Strada Grigore Manolescu		1	0	0	0	0
	23610741	 	5122	residential	Strada Frosa Sarandy		0	0	0	0	0
	23610750	 	5122	residential	Strada Rădulescu Grigore		0	0	0	0	0
	23610759	 	5122	residential	Strada Ștefan Iulian		1	0	0	0	0
	23610782	 	5122	residential	Strada Maria Moscu Hagi		0	0	0	0	0
	23610790	 	5121	unclassified	Strada Scarlatescu		0	0	0	0	0
	23610792	 	5122	residential	Str. Dr. Constantin Caracas		0	0	0	0	0
	23610813	 	5122	residential	Strada G-ral. Constantinide G.		0	0	0	0	0
	23610835	 	5122	residential	Strada Pictor Hentia Sava		0	0	0	0	0
	23610838	 	5122	residential	Strada Lebedei		0	0	0	0	0
	23610848	 	5122	residential	Strada Artur Vartejeanu		0	0	0	0	0
	23610873	 	5113	primary	Strada Nicolae Titulescu		1	0	0	0	0
	23611215	 	5122	residential	Strada Paris		0	0	0	0	0
	23611243	 	5122	residential	Strada Duilu Zamfirescu		1	0	0	0	0
	23611255	 	5122	residential	Strada Argentina		1	0	-1	0	0
	23611513	 	5122	residential	Strada Belgrad		0	0	0	0	0
	23611529	 	5115	tertiary	Strada Paris		0	0	0	0	0
	23611557	 	5122	residential	Strada Haga		0	0	0	0	0
	23611571	 	5122	residential	Strada Venezuela		0	0	0	0	0
	23611572	 	5122	residential	Strada Tokio		0	0	0	0	0
	23611657	 	5122	residential	Strada Emil Zola		0	0	0	0	0
	23611681	 	5122	residential	Strada Nicolae Costinescu		0	0	0	0	0
	23611761	 	5122	residential	Strada Grigore Chercez		0	0	0	0	0
	23611842	 	5122	residential	Strada Doctor Grigore Mora		1	0	0	0	0
	23611882	 	5122	residential	Strada Gheorghe Balș		0	0	0	0	0
	23611990	 	5122	residential	Bulevardul Aviatorilor		1	0	0	0	0
	23612073	 	5122	residential	Bulevardul Aviatorilor		1	0	0	0	0
	23612134	 	5122	residential	Circului		1	0	0	0	0
	23612143	 	5153	footway	Aleea Circului		0	0	0	0	0
	23612277	 	5122	residential	Strada Popa Savu		1	0	0	0	0
	23612302	 	5122	residential	Strada Emanoil Porumbaru		0	0	0	0	0
	23612318	 	5122	residential	Strada Uruguay		1	0	0	0	0
	23612330	 	5122	residential	Strada Alexandria		1	0	0	0	0
	23612339	 	5122	residential	Dr. I. Cantacuzino		0	0	0	0	0
	23612378	 	5122	residential	Strada Mr. Gheorghe Șonțu		1	0	0	0	0
	23612478	 	5122	residential	Strada Gheorghe Brătianu		0	0	0	0	0
	23612497	 	5122	residential	Strada Docenților		0	0	0	0	0
	23612506	 	5122	residential	Strada Docenților		0	0	0	0	0
	23612524	 	5122	residential	Strada V. Drăghiceanu		0	0	0	0	0
	23612535	 	5122	residential	Strada Tuberozelor		0	0	0	0	0
	23618222	 	5122	residential	Strada Abrud		1	0	0	0	0
	23618229	 	5122	residential	Strada Abrud		0	0	0	0	0
	23618239	 	5122	residential	Strada Cpt. Octav Cocarescu		1	0	0	0	0
	23618244	 	5122	residential	Strada Barițiu		1	0	0	0	0
	23618247	 	5122	residential	Strada Lugoj		0	0	0	0	0
	23618265	 	5122	residential	Strada Stoica		1	0	0	0	0
	23618271	 	5122	residential	Radu Popescu		1	0	0	0	0
	23618273	 	5122	residential	Radu Popescu		0	0	0	0	0
	23618280	 	5122	residential	Strada Șoimareștilor		1	0	0	0	0
	23618284	 	5122	residential	Romanul Zilot		0	0	0	0	0
	23618309	 	5122	residential	Căpitanu Constantin		0	0	0	0	0
	23618315	 	5121	unclassified	Miku Klein Samuel		0	0	0	0	0
	23618322	 	5122	residential	Intrarea Cașului		1	0	0	0	0
	23618419	 	5122	residential	Strada Zablovsky		0	0	0	0	0
	23618443	 	5122	residential	Caldarusani		0	0	0	0	0
	23618467	 	5122	residential	Maica Alexandra		0	0	0	0	0
	23618470	 	5122	residential	Strada Mr. Câmpeanu Alexandru		0	0	0	0	0
	23618554	 	5122	residential	G-ral. Alexandru Cernat		0	0	0	0	0
	23618557	 	5122	residential	Alexandru Ioan Cuza		0	0	0	0	0
	23618567	 	5122	residential	Cojești		0	0	0	0	0
	23618568	 	5122	residential	Liteni		0	0	0	0	0
	23618574	 	5122	residential	Strada Veronica Micle		0	0	0	0	0
	23618575	 	5122	residential	Intrarea Veronica Micle		0	0	0	0	0
	23618577	 	5121	unclassified	Strada Iacob Felix		0	0	0	0	0
	23618584	 	5122	residential	Strada Munții Tatra		0	0	0	0	0
	23618606	 	5122	residential	Strada Dumitru Sergiu		0	0	0	0	0
	23618614	 	5122	residential	Strada Dumitru Sergiu		1	0	0	0	0
	23618651	 	5122	residential	Strada Lt. Iuliu Tetrat		0	0	0	0	0
	23618697	 	5122	residential	Strada Lt. Av. Șerban Petrescu		0	0	0	0	0
	23618724	 	5122	residential	Strada Cap. Av. Gheorghe Marasoiu		0	0	0	0	0
	23618732	 	5122	residential	Strada Jean Texier		0	0	0	0	0
	23618740	 	5122	residential	Strada Cap. Av. Gheorghe Marasoiu		0	0	0	0	0
	23618750	 	5122	residential	Strada Gheorghe Marasoiu		0	0	0	0	0
	23618754	 	5122	residential	Strada Nicolae Velescu		0	0	0	0	0
	23618755	 	5122	residential	Strada Virgil Stoianovici		0	0	0	0	0
	23618757	 	5122	residential	Strada Gheorghe Moceanu		0	0	0	0	0
	23618770	 	5122	residential	Strada Grigore Nicolae		0	0	0	0	0
	23618783	 	5122	residential	Strada Moraru Octavian		0	0	0	0	0
	23618802	 	5122	residential	Strada Serg. Anghel Gheorghe		0	0	0	0	0
	23618803	 	5122	residential	Strada Gavril Musicescu		0	0	0	0	0
	23618807	 	5122	residential	Strada Simon Bolivar		0	0	0	0	0
	23618886	 	5122	residential	Strada Maxim Gorki		1	0	0	0	0
	23618893	 	5122	residential	Strada Lev Tolstoi		1	0	0	0	0
	23618897	 	5122	residential	Strada Ion Negulici		1	0	0	0	0
	23618905	 	5122	residential	Strada Barbu Iscovescu		0	0	0	0	0
	23618906	 	5122	residential	Strada Rosenthal		1	0	0	0	0
	23618912	 	5122	residential	Strada P.B.I. Moliere		0	0	0	0	0
	23618918	 	5122	residential	Strada Honore de Balzac		0	0	0	0	0
	23618922	 	5122	residential	Strada Victor Hugo		0	0	0	0	0
	23618928	 	5122	residential	Piața Charles de Gaulle		1	0	0	0	0
	23618947	 	5122	residential	Bulevardul Beijing		1	0	0	0	0
	23618954	 	5122	residential	Bulevardul Beijing		1	0	0	0	0
	23618961	 	5122	residential	Strada Armindenului		0	0	0	0	0
	23618963	 	5122	residential	Strada Crângului		0	0	0	0	0
	23618978	 	5122	residential	Strada Heleșteului		1	0	0	0	0
	23618984	 	5122	residential	Strada Herăstrău		1	0	0	0	0
	23618995	 	5122	residential	Strada Alexandru Puskin		0	0	0	0	0
	23618999	 	5122	residential	Strada Anton Cehov Pavlov		0	0	0	0	0
	23619010	 	5122	residential	I.S. Turgheniev		0	0	0	0	0
	23619011	 	5122	residential	Dante Alighieri		0	0	0	0	0
	23619016	 	5122	residential	Gogol Nicolai		0	0	0	0	0
	23619192	 	5122	residential	Strada Aviator Mircea Zorileanu		1	50	0	0	0
	23619198	 	5122	residential	Strada Cretu Petre		0	0	0	0	0
	23619205	 	5122	residential	Lt. Av. Ion Marasescu		1	0	0	0	0
	23619226	 	5122	residential	Strada Av. Nicolae Drossu		1	0	0	0	0
	23619259	 	5122	residential	Strada Gheorghe Stalpeanu		1	50	0	0	0
	23619262	 	5122	residential	Bulevardul Ion Mihalache		0	0	0	0	0
	23619276	 	5122	residential	Av. Traian Vasile		0	50	0	0	0
	23619285	 	5122	residential	Lt. Av. Fuica Vasile		1	50	0	0	0
	23619291	 	5122	residential	Constantin Sandu-Aldea		0	50	0	0	0
	23619295	 	5122	residential	Cpt. Av. Mircea Petre		1	50	0	0	0
	23619315	 	5122	residential	Strada Av. Popișteanu		0	50	0	0	0
	23619344	 	5122	residential	Strada Fernic Ionel		0	50	0	0	0
	23619347	 	5122	residential	Strada Dumitru Florescu		0	50	0	0	0
	23619349	 	5122	residential	Strada Carafoli Elie		0	50	0	0	0
	23619350	 	5122	residential	Alpiniștilor		0	50	0	0	0
	23619351	 	5122	residential	Strada Iosif Iser		0	50	0	0	0
	23619352	 	5122	residential	Strada Târnava		0	50	0	0	0
	23619356	 	5122	residential	Strada Galileea		0	50	0	0	0
	23619360	 	5122	residential	Strada Biruinței		0	50	0	0	0
	23619364	 	5122	residential	Strada Clăbucet		0	50	0	0	0
	23619367	 	5122	residential	Clăbucet		0	50	0	0	0
	23619378	 	5122	residential	Săcele		0	50	0	0	0
	23619382	 	5122	residential	Strada Puțul lui Craciun		0	50	0	0	0
	23619383	 	5122	residential	Strada Dornei		0	50	0	0	0
	23619407	 	5122	residential	Strada Soveja		0	50	0	0	0
	23619408	 	5122	residential	Strada Soveja		0	50	0	0	0
	23619412	 	5122	residential	Strada Bucegi		0	50	0	0	0
	23619414	 	5122	residential	Strada Bucegi		0	50	0	0	0
	23619419	 	5122	residential	Strada Scărișoara		0	50	0	0	0
	23619422	 	5122	residential	Parângului		0	50	0	0	0
	23619424	 	5122	residential	Strada Av. Popișteanu		0	50	0	0	0
	23619428	 	5122	residential	Strada Arad		0	50	0	0	0
	23619429	 	5122	residential	Strada Dej		0	50	0	0	0
	23619500	 	5122	residential	Strada Mureș		1	50	0	0	0
	23619514	 	5122	residential	Strada Mircești		0	50	0	0	0
